,Unnamed: 0,Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Audience_imdb_rating,Audience_imdb_count,Directors,Authors,Actors_rotten,production_company,Critics_rotten_rating,Critic_rotten_count,Audience_rotten_rating,Audience_rotten_count
132,6850,5578994,/m/0dtj7w,The Package,1989,10647219.0,108.0,['English Language'],['United States of America'],"['Thriller', 'Action/Adventure', 'Period piece', 'Drama', 'Suspense', 'Political thriller', 'Action', 'Political drama']",6.4,10921,Andrew Davis,John Bishop,"Gene Hackman, Joanna Cassidy, Tommy Lee Jones, John Heard, Kevin Crowley, Anatoly Davydov, Chelcie Ross, Dennis Franz, Pam Grier, Ron Dean, Nathan Davis, Joe V. Greco, Ike Pappas, Marco St. John, Reni Santoni, Thalmus Rasulala, Joe Guzaldo, Wilhelm von Homburg, Allen Hamilton, Greg Noonan, Katherine Lynch, Mary Seibel, Joe D. Lauck, Dick Cusak, Boris Leskin, Danny Goldring, Gregory Alan Williams, Jack Kandel, Nick Kusenko, Tina Gloschenko, Henry Godinez, Kathryn Joosten, Oksana Fedunszyn, Ralph Foody, Mike Bacarella, Steve Barbo, Eddie B. Smith, Greg Goossen, Dennis Cockrum, Dick Cusack, Ivory Ocean, Metta Davis, Nancy Baird, Otto von Wernherr, Hilda McLean, John W. Hardy, Leon Samoilovich, John D'Amico, Oksana Fedunyszyn, Ray Allen, Phillip Prerost, Jack Gold, Eddie Bo Smith Jr., Ray Starr, Michael James, Dr. Christine Cassel, Michael Skewes, Johnny Lee Davenport, Juan Ramírez, Miguel Nino, Mik Scriba, Michael Tomlinson, Cody Glenn, Harry Lennix, Carlos Sanz, Dianne Timmerman, Charles Mueller, William Musyka, Gary Berkovich, Harry Teinowitz, Don James, Gary Goldman, Will Zahrn, Michael Gaylord James, Gene Barge, Walter Markley, Dmitri Polytnsev, Lana Berkovich, Billy Bosco, Chad Smith",Orion Home Video,60.0,15.0,44.0,4256.0
133,6903,8863185,/m/027mglq,The Actress,1953,,90.0,['English Language'],['United States of America'],"['Biographical film', 'Drama', 'Comedy']",6.4,1481,George Cukor,Ruth Gordon,"Jean Simmons, Spencer Tracy, Teresa Wright, Anthony Perkins, Ian Wolfe, Kay Williams, Mary Wickes, Norma Jean Nilsson, Dawn Bender, Jackie Coogan",Metro-Goldwyn-Mayer Distributing Corp.,60.0,5.0,45.0,107.0
134,6962,75255,/m/0j_sn,The Naked Spur,1953,2250000.0,91.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western', 'Action']",7.3,12392,Anthony Mann,"Sam Rolfe, Harold Jack Bloom","James Stewart, Robert Ryan, Millard Mitchell, Ralph Meeker, Janet Leigh",MGM Home Entertainment,100.0,13.0,75.0,2341.0
135,6971,9782726,/m/02ps1cl,The Octagon,1980,18971000.0,103.0,['English Language'],['United States of America'],"['Thriller', 'Action/Adventure', 'Action', 'Martial Arts Film', 'Action Thrillers']",5.0,6027,Eric Karson,Leigh Chapman,"Chuck Norris, Karen Carlson, Lee Van Cleef, Art Hindle, Richard Norton, Carol Bagdasarian, Kim Lankford, Tadashi Yamashita, Kurt Grayson, Yuki Shimoda, Larry D. Mann, John Fujioka, Jack Carter, John Barrett, Aaron Norris, Brian Tochi, Gerald Okamura, Carlos Romano, Don Pike, Elizabeth Carder, Ken Gibbel, Redmond Gleeson, Ted Duncan, Kevin Brando, Jo McDonnell, Enrique Lucero, Alan Marcus, Ernie Hudson, Brian Libby, Crane Jackson",Media Home Entertainment,33.0,6.0,31.0,5366.0
136,6975,29296535,/m/0dsd7gy,Soldiers of Fortune,2012,1572040.0,94.0,['English Language'],['United States of America'],"['Action', 'Adventure']",4.3,7507,"Maxim Korostyshevsky, Maksim Korostyshevsky","Alexandre Coscas, Robert Crombie, Joe Kelbley","Christian Slater, Sean Bean, Ving Rhames, Dominic Monaghan, James Cromwell, Colm Meaney, Charlie Bewley, Gennadiy Vengerov, Freddy Rodriguez, Ryan Donowho, Sarah Ann Schultz, Oksana Korostyshevskaya",Metro-Goldwyn-Mayer Studios Inc.,14.0,7.0,9.0,2958.0
137,7026,24731602,/m/080jn6w,Extraordinary Measures,2010,15134168.0,106.0,['English Language'],['United States of America'],"['Drama', 'Film adaptation']",6.4,17569,Tom Vaughan,Robert Nelson Jacobs,"Harrison Ford, Brendan Fraser, Keri Russell, Meredith Droeger, Sam M. Hall, Diego Velázquez, Jared Harris, Patrick Bauchau, Alan Ruck, David Clennon, Dee Wallace, Courtney B. Vance, Ayanna Berkshire, P.J. Byrne, Andrea White, G.J. Echternkamp, Vu Pham, Derek Webster, Jana Lee Hamblin, Shelly Lipkin, Chris Harder, Eric Derovanessian, Patricia Ferguson, Jeanette McMahon, Claire Brennan, Tra'Renee Chambers, Quigley Provost-Landrum, Kimberly Howard, Lily Mariye, Sherilyn Lawson, Eric Martin Reid, Sharonlee McLean, Bryce Flint-Somerville, Jeanine Jackson, Gavin Bristol, Robert Blanche, Olga Sanchez, Chrisse Roccaro, Michael Shamberg, John Crowley, Christopher Desmond Williams, Melanie Sanders",CBS Films,29.0,143.0,53.0,74344.0
138,7049,61525,/m/0gnrt,Dead End,1937,,93.0,['English Language'],['United States of America'],"['Crime Fiction', 'Gangster Film', 'Drama', 'Black-and-white', 'Film adaptation']",7.2,8336,William Wyler,Lillian Hellman,"Sylvia Sidney, Joel McCrea, Humphrey Bogart, Wendy Barrie, Claire Trevor, Billy Halop, Marjorie Main, Huntz Hall, Charles Peck, Allen Jenkins, Bobby Jordan, Leo Gorcey, Gabriel Dell, Bernard Punsly, Bernard Punsley, Minor Watson, James Burke, Ward Bond, Elisabeth Risdon, Esther Dale, George Humbert, Marcelle Corday, Dead End Kids, Elizabeth Risdon, Jerry Cooper, Kath Ann Lujan, Bud Geary, Gertrude Valerie, Tom Ricketts, Mickey Martin, Wesley Girard, Mona Monet, Al Bridge, Don 'Red' Barry, Earl Askam, Gilbert Clayton, Frank Shields, Lucille Browne, Robert E. Homans, Bill Pagwell, Charlotte Treadway, Maude Lambert, Esther Howard, Sidney Kibrick, Larry Harris, Norman Salling, Charles Halton, Thomas E. Jackson, Alan Bridge, Wade Boteler",MGM,91.0,11.0,76.0,2021.0
139,7053,19534959,/m/04n1drd,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",2008,,103.0,['English Language'],"['United States of America', 'Australia']","['World cinema', 'Documentary']",7.6,4609,Mark Hartley,Mark Hartley,"Phil Adams, Phillip Adams, Russell Boyd, Jamie Lee Curtis, Cassandra Delaney, Everett De Roche, Richard Franklin, Rebecca Gilling, Antony I. Ginnane, Deborah Gray, Gregory Harrison, Dennis Hopper, Harry Humphries, Stacy Keach, Ted Kotcheff, John D. Lamond, George Lazenby, Vincent Monton, Philippe Mora, Judy Morris, Russell Mulcahy, Grant Page, Steve Railsback, Cheryl Rixon Davis, John Seale, Lynda Stoner, Quentin Tarantino, Jeremy Thomas, Jack Thompson, Sigrid Thornton, Brian Trenchard-Smith, Roger Ward, Simon Wincer, Susannah York",Magnolia Pictures/Magnet Releasing,95.0,66.0,80.0,2384.0
140,7065,18943833,/m/01r97z,Striptease,1996,113309743.0,115.0,['English Language'],['United States of America'],"['Crime Fiction', 'Sex comedy', 'Erotica', 'Satire', 'Drama', 'Comedy', 'Film adaptation', 'Crime Thriller']",4.5,47355,Andrew Bergman,Andrew Bergman,"Demi Moore, Armand Assante, Ving Rhames, Robert Patrick, Burt Reynolds, Paul Guilfoyle (II), Jerry Grayson, Rumer Willis, Robert Stanton, William Hill, Stuart Pankin, Dina Spybey, Pasean Wilson, Pandora Peaks, Barbara Alyn Woods, Kimberly Flynn, Rena Riffel, Siobhan Fallon Hogan, Gary Basaraba, Matthew Baron, Gianni Russo, José Zúñiga, Anthony K. Jones, Eduardo Yanez, Antoni Corone, Frances Fisher, Teddy Bergman, Louis Seeger Crume, Aymee Garcia, Deborah Magdalena, Keone Young, Johnny Cocktails, Anthony Giaimo, Jerry Pacific, Anna Lobell, Diane Adams, Chad Ayers, April Sharpe, Maria Gennaro, Keith Blaney, Marc Chaykin, Edward Goldstein, Christine Bauerle, Yoshi Obata, Tony Toyoda, Scott Oughterson, Ted Niarchos Jr., Darreck Crane, Marco Assante",Sony Pictures Home Entertainment,11.0,70.0,24.0,53986.0
141,7100,897481,/m/03mvlr,Just One of the Guys,1985,11528900.0,100.0,['English Language'],['United States of America'],"['Romantic comedy', 'Sports', 'Coming of age', 'Comedy', 'Romance Film', 'Comedy of Errors', 'Teen']",6.5,17189,Lisa Gottlieb,"Jeff Franklin, Dennis Feldman","Joyce Hyser, Billy Jacoby, Billy Jayne, William Zabka, Toni Hudson, Clayton Rohner, Sherilyn Fenn, Leigh McCloskey, Deborah Goodrich, Arye Gross, Robert Fieldsteel, Stuart Charno, John Apicella, Kenneth Tigar, Steven Basil, Don Blanton, Annette Benson, Ramon Chavez, Jack Williams, Emily Ragsdale, Mickey Guinn, Stacy Blythe, Anthony Galde, Frank Sprague, Linda Kelly, Kim Norwitz, Kim Studer, Joseph Finsterwald, Katy Boyet, Troy Clegg, Randy Mooers, Brian Melrose, Katy Boyer, Jay W. Davis, Tony Brock, Jay Davis (II), John Coury, James Michael Zavala",Sony Pictures Home Entertainment,45.0,11.0,65.0,9019.0
142,7110,1377427,/m/04xx9s,Coach Carter,2005,76669806.0,136.0,['English Language'],"['United States of America', 'Germany']","['Sports', 'Drama', 'Biography', 'Coming of age', 'Docudrama']",7.3,166345,Thomas Carter,"Mark Schwahn, John Gatins","Samuel L. Jackson, Rob Brown (VI), Robert Ri'chard, Rick Gonzalez, Nana Gbewonyo, Antwon Tanner, Channing Tatum, Ashanti, Texas Battle, Denise Dowse, Debbi Morgan, Adrienne Bailon, Mel Winkler, Vincent Laresca, Dana Davis, Sidney Faison, Octavia Spencer",Paramount Pictures,64.0,150.0,85.0,406740.0
143,7114,20909648,/m/05b2kr3,The Carpetbaggers,1964,,150.0,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Film à clef']",6.5,2427,Edward Dmytryk,John Michael Hayes,"George Peppard, Carroll Baker, Bob Cummings, Alan Ladd, Martha Hyer, Elizabeth Ashley, Lew Ayres, Martin Balsam, Ralph Taeger, Archie Moore, Leif Erickson, Arthur Franz, Tom Tully, Audrey Totter, Anthony Warde, Charles Lane, Tom Lowell, John Conte, Vaughan Taylor, Francesca Bellini, Gladys Holland, Lynn Borden, Victoria Jean, Frankie Darro, Lisa Seagram, Don Diamond, Ann Doran, Don 'Red' Barry, Peter Duryea, Tony Regan, Joe Turkel",Paramount Pictures,33.0,9.0,64.0,1016.0
144,7138,4751115,/m/0cldkk,Entropy,1999,,104.0,['English Language'],['United States of America'],"['Drama', 'Comedy']",6.2,2351,Phil Joanou,Phil Joanou,"Stephen Dorff, Judith Godrèche, Kelly Macdonald, Lauren Holly, Hector Elizondo, Jon Tenney, Frank Vincent, Paul Guilfoyle (II), Bono, Adam Clayton, Larry Mullen Jr., The Edge, Bray Poor, Kathryn Erbe, Shannon Fielder, Zach Tyler, Jim Gaffigan, Dominic Hawksley, Drena De Niro, Craig Emmanuel, Brad Epstein, Richard B. Livingston, U2",Screen Media,40.0,5.0,75.0,886.0
145,7139,5813191,/m/0f6mw2,The January Man,1989,4611062.0,97.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Comedy Thriller', 'Mystery', 'Comedy', 'Crime Thriller', 'Action']",5.5,8976,Pat O'Connor,John Patrick Shanley,"Kevin Kline, Rod Steiger, Susan Sarandon, Harvey Keitel, Mary Elizabeth Mastrantonio, Danny Aiello, Alan Rickman, Faye Grant, Kenneth Welsh, Jayne Haynes, Brian Tarantina, Bruce MacVittie, Bill Cobbs, Greg Walker, Tandy Cronyn, Gerard Parkes, Errol Slue, Kenneth Welsh, William Christian, Ann Talman, Bill Cwikowski, Billie Neal, Malachy McCourt, Paul Geier, Lázaro Pérez, Katherine E. Miller, Elizabeth Karr, Jerry Rector, Jane Sanders, Colin Mochrie, James Ryan, Grant Shaud, Warren Davis, Joan Heney, Maida Rogerson, James Mainprize, J.B. Waters, Majda Rogerson, Richard Johnson",Twentieth Century Fox Home Entertainment,25.0,16.0,28.0,3660.0
146,7147,4681364,/m/0ch0qx,Street Smart,1987,1119112.0,97.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Drama', 'Crime Drama']",6.3,3691,Jerry Schatzberg,"Dave Freeman, Andrew Birkin","Christopher Reeve, Morgan Freeman, Kathy Baker, Andre Gregory, Mimi Rogers, Jay Patterson, Anna Maria Horsford, Frederick Rolf, Erik King, Michael J. Reynolds, Shari Hilton, Donna Bailey, Ed Van Nuys, Joe Barrientos, Daniel Nalrach, Rick Aviles, Walter Allen Bennet Jr., Les Carlson, Bill Torre, Richard Mullaly, Marie Barrientos, Eddie Earl Hatch, Grace Garland, Max Montor, Wally Martin, Robert Morelli, Rick van Nutter, Shawn Laurence, Kelly Ricard, David Glen, Ulla Moreland, Dorian Joe Clark, Francisco Gonzales, Lynne Adams, Claudette Roach, Lois Dellar, Chui-Lin Mark, Francesco Golisano, Manon Vallee, Carole Zelles, Danny Brainin, Ernest Deveaux, Steve Michaels, Margarita Stocker, Eve Napier, Ruth Dahan, Richard Mullally, Vera Miller, Nadia Rona, Daniel Nalbach, Terry Haig, Donald Lamoureux, Carol Ann Francis, Ann Pearl Gary, Emmanuelle LaSalle",Media Home Entertainment,64.0,14.0,44.0,1343.0
147,7196,12000999,/m/02vlj62,The Brave One,2007,69787663.0,122.0,['English Language'],"['United States of America', 'Australia']","['Thriller', 'Crime Fiction', 'Action', 'Drama', 'Crime Thriller']",6.7,62578,Neil Jordan,"Cynthia Mort, Roderick Taylor, Bruce A. Taylor, Neil Jordan","Terence DaShon Howard, Jodie Foster, Terrence Howard, Nicky Katt, Naveen Andrews, Mary Steenburgen, Jane Adams, Gordon MacDonald, Blake Foster, Ene Oloja, Luis Da Silva Jr., Blaze Foster, Rafael Sardina, Zoë Kravitz, John Magaro, Victor Colicchio, Jermel Howard, Julia Garro, James Biberi, Brian Delate, Lenny Venito, Carmen Ejogo, Dana Eskelson, Angel Sing, Yolande Bavan, Ivo Velon, Tina Sloan, Jaime Tirelli, Larry Fessenden, An Nguyen, Brian Tarantina, Nguyen Anh Hoa, Michael Anthony Williams, Jesús Ruiz, Jemel Howard, Dennis L.A. White, Hope Adams, Joseph Melendez, Ted Neustadt, Brett Berg, Dr. Jeffery Manko, Mick Cunningham, Lisa Joyce, Tom Greer, David Naizir, Robert Michael McClure, Tashya Valdevit, Lai-Si Fernandez, Moises Acevedo, Jack Caruso, Jim Taylor McNickle, Rosanne C. Lucarelli, Leif Riddell, DeShaun Stallworth, Michael J. Burg, Creighton James, Clayton Dean Smith, Barbara Gayle, Anna Margaret Hollyman, Lily Mercer, Musto Pelinkovicci, Dean Meminger, Cheryl Wills, Benjamin Wallfisch",Warner Bros. Pictures,43.0,185.0,64.0,274408.0
148,7276,1792785,/m/05xdrc,Fire Birds,1990,14760451.0,85.0,['English Language'],['United States of America'],"['Crime Fiction', 'Action/Adventure', 'Action', 'War film']",4.7,7012,David Green,"Paul F. Edwards, Nick Thiel, Dale Dye, John K. Swensson","Nicolas Cage, Tommy Lee Jones, Sean Young, Bryan Kestner, Dale Dye, Mary Ellen Trainor, J.A. Preston, Peter Onorati, Mike Fenton, Charles Lanyer, Illana Diamant, Marshall R. Teague, Cylk Cozart, Charles Kahlenberg, Valorie Massalas, Judy Taylor, Gregory Vahanian, Robert Lujan, Scott Williamson, Mickey Yablans, Bert Rhine, Peter Michaels, Richard Soto, Samuel Hernandez, Kristin Wynn, Nicole Kristin Barnes, Phillip Troy Linger, Harrison Le Duke, Garth Le Master, Judson Spence",Touchstone Pictures,10.0,21.0,36.0,6840.0
149,7292,288360,/m/01qbg5,Gia,1998,,120.0,['English Language'],['United States of America'],"['LGBT', 'Erotica', 'Television movie', 'Period piece', 'Drama', 'Biopic [feature]', 'Romance Film', 'Biographical film']",6.9,49033,Michael Cristofer,"Michael Cristofer, Jay McInerney","Angelina Jolie, Elizabeth Mitchell, Eric Michael Cole, Kylie Travis, Louis Giambalvo, John Considine, Scott Cohen, Edmond Genest, Mercedes Ruehl, Faye Dunaway, Nick  Spano, Alexis Smart, Phillip Simon, John-Clay Scott, Antony Sandoval, Paul Sandman, Holly Sampson, Michael E. Rodgers, Joan Pringle, Lisa Stothard, Adina Porter, Sam Pancake, Tricia O'Neil, Norman Merrill, Allison Mackie, Shelby Leverington, Drinda La Lumia, Steve Carson, Mila Kunis, Edmund Genest, Michelle Jonas, Tim Hutchinson, Meleney Humphrey, Judy Gillett, Scott Green, Cee Cee Michaela, Johnny Green, Judy Gillet, Scott Genkinger, Guido Foehrweisser, Vylette Jezel Fagerholm, Steve Larson, Alexander Enberg, Brian Donovan, Julio Dolce Vita, Lombardo Boyar, Rick Batalla, Joe Basile, Holly Baker, Michael Rodgers, Anthony Sandoval, Jason Stuart, Samantha Torres, Nick Toth, Jennie Vaughn, Jullian Dulce Vida, Torsten Voges, James Haven Voight, Lynn Wanlass, Audrey Wasilewski, Christian Wienker, Chuck Zito",HBO Video,92.0,13.0,82.0,53588.0
150,7395,403016,/m/0242jm,Pinky,1949,,102.0,['English Language'],['United States of America'],['Drama'],7.2,3363,Elia Kazan,"Dudley Nichols, Philip Dunne","Jeanne Crain, Ethel Waters, William Lundigan, Ethel Barrymore, Basil Ruysdael, Kenny Washington, Nina Mae McKinney, Griff Barnett, Frederick O'Neal, Evelyn Varden, Raymond Greenleaf, Dan Riss, Arthur Hunnicutt, Bert Conway, Harry Tenbrook, Robert Osterloh, Jean Innes, Jean Inness, Shelby Bacon, Everett Glass, Renee Beard, Tonya Overstreet, Juanita Moore, William Hansen",20th Century Fox Film Corporation,54.0,13.0,70.0,1048.0
151,7420,4926508,/m/0cvj1t,Vengeance Valley,1951,1800000.0,83.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western']",5.9,2380,Richard Thorpe,Irving Ravetch,"Burt Lancaster, Joanne Dru, Sally Forrest, John Ireland, Carleton Carpenter, Ray Collins, Ted de Corsia, Robert Walker Jr., Hugh O'Brian, Will Wright, Grace Mills, Jim Hayward, James Harrison, Stanley Andrews, Glenn Strange, Paul E. Burns, Tom Fadden, Margaret Bert, Harvey B. Dunn, Robert Griffin, Monte Montague, John R. McKee, Al Ferguson, Roy Butler, Norman Leavitt, Dan White, Bob Wilke, Louis A. Nicoletti",MGM,100.0,5.0,18.0,915.0
152,7448,8284794,/m/026z09s,China Seas,1935,,87.0,['English Language'],['United States of America'],"['Adventure', 'Black-and-white', 'Action/Adventure', 'Drama', 'Romance Film', 'Action']",6.9,2786,Tay Garnett,"Jules Furthman, James K. McGuinness","Clark Gable, Jean Harlow, Wallace Beery, Rosalind Russell, Lewis Stone, Dudley Digges, C. Aubrey Smith, Robert Benchley, William Henry, Live Demaigret, Lillian Bond, Lilian Bond, Edward S. Brophy, Soo Yong, Carol Ann Beery, Akim Tamiroff, Ivan Lebedeff, Hattie McDaniel, Donald Meek, Emily Fitzroy, Pat Flaherty, Forrester Harvey, Tom Gubbins, Charles Irwin, Willie Fung, Ferdinand Munier, Chester Gan, John Ince",MGM,80.0,5.0,72.0,585.0
153,7520,2396120,/m/07947b,The Man,2005,10393696.0,83.0,['English Language'],"['United States of America', 'Germany']","['Crime Fiction', 'Action/Adventure', 'Action', 'Buddy film', 'Comedy']",5.5,26432,Les Mayfield,"Stephen Carpenter, Jim Piddock, Margaret Oberman, Les Mayfield","Samuel L. Jackson, Eugene Levy, Luke Goss, Miguel Ferrer, Susie Essman, Anthony Mackie, Gigi Rice, Rachael Crawford, Philip Akin, Horatio Sanz, Joel S. Keller, John Hemphill, Kathryn Greenwood, Carrie Cain Sparks, George Ghali, Leni Parker, Matt Cooke, Joe Sacco, Neville Edwards, Scott Wickware, Tomorrow Baldwin Montgomery, Geoff Bowes, Randy Butcher, Jessica Kelly, Eldridge Hyndman, Peter Oldring, Leonard Thomas, Max McCabe, Frank Spadone, Andrew Stelmack, Gordon Bolan, J.J. Authors, Toby Proctor, Peter Kosaka, Beatriz Yuste, Jackie Laidlaw, Dina Pino, Patricia Carroll Brown, Lindsay Ames, Sean Cameron Michael, Jason Gautreau, Kevin Rushton, Christopher Murray",New Line Cinema,12.0,102.0,41.0,85175.0
154,7548,1485962,/m/05567m,The Mask,1994,351583407.0,101.0,['English Language'],['United States of America'],"['Crime Fiction', 'Romance Film', 'Action', 'Fantasy', 'Comedy']",6.9,408764,Chuck Russell,"Michael Fallon, Chuck Russell, Mike Werb","Cameron Diaz, Peter Riegert, Peter Greene, Amy Yasbeck, Richard Jeni, Orestes Matacena, Timothy Bagley, Nancy Fish, Johnny Williams, Reg E. Cathey, Max, Jim Doughan, Denis Forest, Krista Buonauro, Blake Clarke, Jim Carrey, B.J. Barie, Blake Clark, Christopher Darga, Suzanne Dunn, Joely Fisher, Peter Jazwinski, Beau Lotterman, Ivory Ocean, Robert O'Reilly, Louie Ortiz, Ben Stein, Jeremy Roberts, Eamonn Roche, Randi Ruimy, Benjamin J. Stein, Nils Allen Stewart, Chris Taylor, Wendy Walsh, Meadow Williams, Joseph Alfieri, Robert Keith, Howard Kay, Scott McElroy, B.J. Barrie, Bullet Valmont, Debra Casey, Kevin Grevious, Richard Montes, Daniel James Peterson, Tim Bagley",New Line Cinema,77.0,53.0,68.0,994690.0
155,7575,9391085,/m/0286_hv,High School Musical 3: Senior Year,2008,252909177.0,112.0,['English Language'],['United States of America'],"['Musical comedy', 'Musical', 'Drama', 'Comedy', 'Romance Film', 'Family Film', 'Teen']",4.9,66217,Kenny Ortega,Peter Barsocchini,"Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel, Corbin Bleu, Monique Coleman, Bart Johnson, Olesya Rulin, Chris Warren Jr., KayCee Stroh, Ryne Sanborn, Alyson Reed, Matt Prokop, Justin Martin, Jemma McKenzie-Brown, Leslie Wing, Joey Miyashima, Socorro Herrera",Walt Disney Pictures,63.0,131.0,72.0,354081.0
156,7634,1755675,/m/05tg9g,Old Yeller,1957,,83.0,['English Language'],['United States of America'],"['Drama', 'Family Film', 'Animal Picture', 'Coming of age', ""Children's/Family""]",7.2,14684,Robert Stevenson,"Fred Gipson, William Tunberg","Dorothy McGuire, Tommy Kirk, Kevin Corcoran, Fess Parker, Jeff York, Beverly Washburn, Spike, Chuck Connors",Buena Vista Pictures,100.0,21.0,79.0,51308.0
157,7645,17123894,/m/09gp198,Garbage Warrior,2007,,86.0,['English Language'],['United Kingdom'],"['Environmental Science', 'Documentary']",7.7,793,Oliver Hodge,,Michael Reynolds,,83.0,6.0,85.0,538.0
